user_id,plan_type,subscription_days,cohort_month,acquisition_channel,cac,is_new_user,active_days_l30,watch_sessions_l30,total_watch_time_l30,active_days_l60,watch_sessions_l60,total_watch_time_l60,active_days_l90,watch_sessions_l90,total_watch_time_l90,completion_rate_l30,binge_sessions_l30,content_diversity_score,avg_session_duration,last_watch_days_ago,trial_user,is_paid,churned_90d
U08575,Hollywood,321,2023-06,paid,147,0,3,4,8,4,6,12,5,7,15,0.84,6,0.87,35,19,0,1,0
U08576,Hollywood,98,2025-07,organic,0,0,11,14,28,13,17,34,20,26,52,0.34,3,0.77,35,28,0,1,0
U08577,Hollywood,335,2023-03,paid,88,0,11,10,40,13,12,50,22,20,82,0.71,9,0.41,48,38,0,1,0
U08578,Family,443,2024-02,paid,113,0,10,8,16,12,9,19,15,12,25,0.63,0,0.75,59,4,0,1,0
U08579,Hollywood,491,2024-07,paid,114,0,8,4,16,11,5,23,17,8,34,0.62,1,0.62,28,41,0,1,1
U08580,Family,235,2023-03,paid,137,0,4,7,14,4,8,17,5,10,20,0.61,0,0.23,60,27,0,1,0
U08581,Family,81,2025-07,organic,0,0,4,6,18,5,7,23,6,9,27,0.22,11,0.23,52,39,0,1,1
U08582,Hollywood,338,2025-08,paid,96,0,11,23,92,16,34,139,19,41,165,0.65,11,0.29,20,7,0,1,0
U08583,Hollywood,129,2024-03,paid,86,0,8,18,54,10,23,71,11,26,80,0.67,8,0.4,31,25,0,1,0
U08584,Hollywood,401,2024-12,paid,138,0,5,9,36,7,12,51,10,18,72,0.3,13,0.6,26,0,0,1,0
U08585,Family,226,2024-01,paid,134,0,4,5,20,4,6,24,6,7,31,0.33,0,0.3,24,34,0,1,1
U08586,Family,342,2023-02,paid,127,0,12,11,22,18,17,34,17,16,32,0.95,3,0.54,45,40,0,1,0
U08587,Family,380,2025-10,organic,0,0,9,15,30,12,21,42,13,22,44,0.46,3,0.57,34,32,0,1,0
U08588,Family,371,2025-12,organic,0,0,5,10,40,7,14,59,8,17,69,0.65,1,0.9,36,38,0,1,1
U08589,Hollywood,169,2024-06,organic,0,0,16,15,60,22,20,83,23,22,88,0.92,3,0.4,23,16,0,1,0
U08590,Hollywood,277,2025-05,organic,0,0,11,6,12,13,7,15,19,10,21,0.88,11,0.67,63,5,0,1,0
U08591,Hollywood,83,2024-07,organic,0,0,2,6,18,2,8,24,2,8,25,0.85,11,0.52,28,42,0,1,1
U08592,Family,71,2024-06,paid,147,0,4,2,6,5,2,7,5,2,8,0.86,1,0.49,37,1,0,1,0
U08593,Family,126,2024-09,paid,144,0,7,17,68,10,25,102,12,29,118,0.75,3,0.24,55,1,0,1,0
U08594,Hollywood,285,2024-12,paid,93,0,9,16,32,12,21,43,13,23,46,0.27,14,0.54,66,8,0,1,0
U08595,Hollywood,1,2024-05,organic,0,1,3,5,15,4,6,20,5,8,25,0.33,10,0.86,65,32,1,0,1
U08596,Family,147,2025-02,paid,70,0,4,3,12,6,4,19,6,5,20,0.46,8,0.86,51,33,0,1,1
U08597,Hollywood,181,2025-06,paid,114,0,15,19,76,18,23,95,29,37,151,0.49,0,0.33,27,28,0,1,0
U08598,Hollywood,130,2024-07,paid,126,0,3,5,10,3,6,12,6,10,21,0.51,14,0.6,32,2,0,1,0
U08599,Hollywood,211,2023-07,paid,94,0,15,20,60,23,31,94,21,28,86,0.77,2,0.67,35,41,0,1,0
U08600,Hollywood,95,2025-06,organic,0,0,6,9,18,9,13,27,12,19,38,0.27,13,0.21,37,40,0,1,1
U08601,Family,469,2024-11,paid,77,0,2,6,24,3,9,37,3,10,40,0.72,13,0.29,33,20,0,1,0
U08602,Family,215,2024-06,paid,137,0,8,13,52,10,16,66,17,28,112,0.24,2,0.23,56,30,0,1,1
U08603,Hollywood,307,2023-02,organic,0,0,9,19,76,11,23,95,13,28,113,0.61,9,0.72,30,24,0,1,0
U08604,Family,274,2023-10,organic,0,0,5,9,18,7,13,26,8,15,30,0.27,0,0.5,43,41,0,1,1
U08605,Family,419,2025-07,organic,0,0,21,19,57,27,24,73,38,34,103,0.8,1,0.44,37,21,0,1,0
U08606,Family,482,2024-04,paid,123,0,7,8,24,9,10,32,14,16,50,0.6,4,0.78,37,31,0,1,0
U08607,Family,163,2025-07,organic,0,0,8,11,33,11,15,47,12,16,50,0.8,4,0.89,21,36,0,1,0
U08608,Hollywood,43,2025-12,paid,88,0,10,10,30,13,13,39,21,21,63,0.66,10,0.34,36,6,0,1,0
U08609,Family,138,2023-12,organic,0,0,10,14,56,12,17,71,15,21,87,0.81,5,0.21,53,19,0,1,0
U08610,Hollywood,393,2025-11,paid,137,0,17,18,72,24,26,104,33,35,140,0.68,9,0.32,56,20,0,1,0
U08611,Hollywood,35,2025-03,organic,0,0,10,31,93,12,37,112,17,53,159,0.76,2,0.86,64,8,0,1,0
U08612,Hollywood,286,2025-08,organic,0,0,18,17,68,23,21,86,35,33,133,0.66,1,0.73,60,23,0,1,0
U08613,Hollywood,307,2025-05,paid,130,0,10,6,12,12,7,15,15,9,18,0.53,10,0.62,68,9,0,1,0
U08614,Family,478,2023-01,paid,138,0,4,14,42,6,21,64,6,23,70,0.58,0,0.57,43,21,0,1,0
U08615,Hollywood,277,2024-10,organic,0,0,4,8,16,4,9,19,7,15,30,0.88,10,0.76,34,1,0,1,0
U08616,Hollywood,174,2023-09,paid,136,0,16,13,52,22,17,71,25,20,83,0.43,11,0.7,22,27,0,1,0
U08617,Family,144,2025-02,organic,0,0,16,11,44,19,13,52,31,21,86,0.37,12,0.46,32,5,0,1,0
U08618,Family,394,2025-08,organic,0,0,6,9,27,7,10,32,13,19,59,0.72,9,0.85,50,34,0,1,0
U08619,Hollywood,491,2023-09,organic,0,0,9,10,30,13,14,44,12,14,42,0.49,2,0.35,42,18,0,1,0
U08620,Family,113,2025-01,paid,146,0,3,8,24,3,9,28,4,12,37,0.76,6,0.23,43,14,0,1,0
U08621,Hollywood,349,2024-05,paid,149,0,5,6,24,7,8,35,9,11,46,0.45,3,0.66,52,8,0,1,0
U08622,Family,86,2025-07,paid,93,0,14,21,84,20,30,123,26,39,159,0.61,11,0.39,20,38,0,1,0
U08623,Hollywood,150,2025-03,paid,74,0,12,14,28,15,18,36,20,24,48,0.82,6,0.86,68,0,0,1,0
U08624,Family,183,2023-07,paid,97,0,6,7,28,8,10,41,10,12,50,0.36,4,0.24,55,31,0,1,1
U08625,Hollywood,12,2023-03,paid,148,1,8,8,16,11,11,23,17,17,34,0.77,3,0.8,33,26,1,0,0
U08626,Family,33,2025-04,paid,82,0,8,6,12,10,7,15,16,12,25,0.39,9,0.47,44,17,0,1,0
U08627,Hollywood,330,2024-02,paid,104,0,4,5,15,5,6,19,5,7,21,0.47,1,0.79,30,2,0,1,0
U08628,Hollywood,84,2025-10,paid,85,0,9,10,20,10,12,24,14,16,32,0.79,5,0.65,68,38,0,1,0
U08629,Family,156,2025-05,paid,92,0,15,10,30,23,15,46,27,18,55,0.24,6,0.34,45,21,0,1,0
U08630,Hollywood,213,2025-08,paid,93,0,14,13,52,22,20,82,29,27,110,0.77,7,0.73,46,18,0,1,0
U08631,Hollywood,266,2023-02,paid,143,0,5,7,21,7,10,30,9,13,39,0.9,12,0.52,55,29,0,1,0
U08632,Family,135,2024-06,paid,139,0,2,8,32,3,12,50,3,14,56,0.79,0,0.53,67,39,0,1,0
U08633,Hollywood,25,2025-06,paid,130,1,7,22,88,9,30,121,13,41,164,0.76,9,0.21,31,39,1,0,1
U08634,Hollywood,156,2023-08,organic,0,0,5,6,24,7,9,37,7,9,38,0.68,12,0.88,42,40,0,1,1
U08635,Family,488,2023-03,paid,99,0,6,13,39,7,16,49,10,22,68,0.55,3,0.25,56,23,0,1,0
U08636,Hollywood,180,2024-05,paid,142,0,5,10,20,6,13,27,8,17,35,0.74,5,0.29,34,31,0,1,0
U08637,Family,181,2025-11,paid,90,0,9,10,30,12,13,41,14,15,47,0.69,13,0.51,24,25,0,1,0
U08638,Hollywood,323,2023-03,organic,0,0,4,5,20,5,7,28,7,8,35,0.42,9,0.8,62,18,0,1,0
U08639,Hollywood,491,2025-02,organic,0,0,7,8,24,10,12,37,12,14,42,0.57,6,0.7,28,17,0,1,0
U08640,Hollywood,317,2023-01,organic,0,0,10,18,54,13,25,75,18,33,101,0.33,5,0.6,28,12,0,1,0
U08641,Family,395,2024-02,paid,90,0,14,18,54,17,22,67,24,31,94,0.67,10,0.39,30,34,0,1,0
U08642,Family,420,2023-02,organic,0,0,7,14,56,9,18,74,14,29,117,0.63,10,0.76,52,10,0,1,0
U08643,Family,109,2023-09,organic,0,0,13,8,24,20,12,36,24,15,45,0.62,7,0.44,54,20,0,1,0
U08644,Hollywood,328,2023-04,organic,0,0,9,16,48,13,24,73,13,23,71,0.66,8,0.82,46,38,0,1,0
U08645,Hollywood,12,2025-05,paid,89,1,11,11,33,16,16,49,19,19,59,0.42,5,0.28,48,8,1,0,0
U08646,Hollywood,83,2024-03,paid,99,0,8,9,27,11,13,39,15,17,53,0.49,7,0.4,22,8,0,1,0
U08647,Hollywood,471,2025-01,paid,94,0,13,9,36,19,13,53,24,16,67,0.38,7,0.23,22,14,0,1,0
U08648,Family,305,2024-01,organic,0,0,11,10,40,14,13,53,15,14,57,0.29,8,0.55,50,10,0,1,0
U08649,Hollywood,350,2023-09,paid,131,0,4,14,42,5,19,58,6,24,72,0.52,3,0.81,21,19,0,1,0
U08650,Family,280,2025-08,paid,92,0,8,17,34,12,26,52,13,28,56,0.7,5,0.26,31,19,0,1,0
U08651,Family,481,2025-12,paid,99,0,2,7,28,2,10,41,3,13,53,0.85,12,0.81,63,40,0,1,0
U08652,Family,90,2025-08,paid,74,0,9,29,87,10,35,105,16,54,163,0.52,9,0.45,64,29,0,1,0
U08653,Hollywood,143,2025-03,organic,0,0,19,16,64,25,21,85,28,23,94,0.55,14,0.55,26,41,0,1,0
U08654,Family,35,2023-09,organic,0,0,6,13,52,7,15,63,11,24,96,0.23,3,0.25,44,35,0,1,1
U08655,Hollywood,449,2024-12,paid,106,0,6,8,32,7,10,42,8,11,47,0.58,2,0.3,22,29,0,1,0
U08656,Hollywood,442,2025-04,organic,0,0,9,17,34,11,20,41,13,24,49,0.82,5,0.9,27,38,0,1,0
U08657,Family,310,2023-09,organic,0,0,19,16,48,30,25,75,29,24,74,0.94,6,0.76,57,0,0,1,0
U08658,Family,58,2025-06,paid,102,0,7,18,36,10,25,51,12,31,63,0.59,3,0.47,33,11,0,1,0
U08659,Hollywood,266,2024-11,paid,83,0,13,17,51,18,24,72,21,27,82,0.86,13,0.24,44,3,0,1,0
U08660,Hollywood,20,2025-07,paid,130,1,3,14,42,4,22,66,4,23,69,0.69,1,0.6,49,2,1,0,0
U08661,Family,53,2025-09,paid,140,0,4,6,12,4,7,14,8,12,24,0.25,13,0.69,27,37,0,1,1
U08662,Hollywood,351,2025-07,paid,74,0,6,10,40,7,12,48,9,15,63,0.91,7,0.71,41,17,0,1,0
U08663,Hollywood,399,2023-12,organic,0,0,2,3,6,2,3,7,3,4,9,0.67,0,0.69,43,5,0,1,0
U08664,Family,304,2023-06,organic,0,0,3,14,28,4,20,40,5,26,53,0.59,11,0.79,26,11,0,1,0
U08665,Family,364,2024-03,organic,0,0,8,9,27,10,11,34,15,17,53,0.33,8,0.45,44,17,0,1,0
U08666,Family,395,2024-11,paid,109,0,7,12,48,10,18,73,13,23,95,0.37,6,0.71,22,24,0,1,0
U08667,Hollywood,459,2023-06,paid,96,0,6,4,16,8,5,22,12,8,32,0.34,6,0.5,21,25,0,1,0
U08668,Hollywood,454,2023-04,organic,0,0,12,20,60,15,25,77,20,33,100,0.83,11,0.38,43,16,0,1,0
U08669,Family,166,2025-12,paid,92,0,9,20,80,13,29,119,14,31,126,0.5,8,0.2,63,44,0,1,1
U08670,Hollywood,159,2023-07,organic,0,0,9,13,52,12,18,74,17,25,103,0.83,12,0.35,36,44,0,1,0
U08671,Hollywood,246,2025-01,paid,125,0,12,17,34,18,26,53,17,25,50,0.87,5,0.45,38,42,0,1,0
U08672,Family,228,2023-02,organic,0,0,6,7,21,7,9,27,11,13,41,0.57,10,0.48,68,39,0,1,1
U08673,Hollywood,339,2024-03,paid,119,0,11,29,116,14,38,153,22,59,239,0.58,8,0.65,47,4,0,1,0
U08674,Family,296,2025-05,organic,0,0,20,27,54,30,41,83,31,43,86,0.51,14,0.71,43,28,0,1,0
U08675,Family,354,2025-07,organic,0,0,12,8,16,17,11,22,23,15,31,0.64,12,0.22,34,4,0,1,0
U08676,Hollywood,441,2023-04,paid,76,0,19,26,104,24,34,136,40,55,222,0.55,5,0.84,66,8,0,1,0
U08677,Hollywood,407,2025-08,paid,83,0,12,17,68,18,25,102,26,37,149,0.37,2,0.76,44,44,0,1,1
U08678,Family,218,2025-04,paid,85,0,17,18,36,22,24,48,25,27,54,0.33,8,0.26,69,33,0,1,0
U08679,Hollywood,468,2024-04,paid,133,0,16,29,58,24,44,88,28,51,103,0.75,14,0.44,23,21,0,1,0
U08680,Family,308,2025-08,paid,96,0,15,14,56,19,17,71,26,24,99,0.66,6,0.26,35,14,0,1,0
U08681,Family,219,2023-11,paid,127,0,9,12,48,13,18,72,15,20,80,0.59,10,0.22,55,15,0,1,0
U08682,Family,156,2023-12,paid,74,0,12,7,28,17,10,41,19,11,46,0.84,5,0.49,65,38,0,1,0
U08683,Family,47,2024-05,organic,0,0,10,6,18,12,7,22,20,12,37,0.38,8,0.37,66,38,0,1,1
U08684,Family,355,2024-06,organic,0,0,4,9,36,5,12,51,6,14,59,0.29,3,0.2,64,29,0,1,1
U08685,Hollywood,124,2023-02,paid,117,0,21,9,18,30,13,26,34,14,29,0.27,7,0.78,20,20,0,1,0
U08686,Family,457,2023-09,paid,140,0,5,13,52,7,20,81,10,28,113,0.76,3,0.41,21,8,0,1,0
U08687,Hollywood,345,2023-10,paid,114,0,16,14,56,22,19,79,23,20,83,0.34,14,0.63,31,26,0,1,0
U08688,Family,402,2024-01,paid,100,0,9,21,42,12,28,56,17,39,79,0.48,7,0.73,69,39,0,1,1
U08689,Hollywood,27,2023-01,organic,0,1,11,17,68,14,22,90,22,34,136,0.52,1,0.6,51,4,1,0,0
U08690,Hollywood,222,2025-05,paid,85,0,4,9,18,6,14,28,8,18,37,0.32,14,0.79,57,3,0,1,0
U08691,Family,384,2024-02,organic,0,0,6,5,20,8,6,27,13,10,43,0.66,7,0.46,60,9,0,1,0
U08692,Hollywood,102,2024-12,paid,108,0,11,15,60,14,19,77,21,29,118,0.64,9,0.68,59,15,0,1,0
U08693,Hollywood,458,2025-03,organic,0,0,8,20,80,11,29,116,14,37,149,0.6,5,0.71,42,40,0,1,1
U08694,Family,277,2025-01,organic,0,0,4,3,6,5,4,8,6,4,9,0.26,13,0.89,51,42,0,1,1
U08695,Family,13,2023-09,paid,76,1,2,4,16,2,5,23,4,8,33,0.4,8,0.65,50,27,1,0,1
U08696,Family,46,2024-11,paid,70,0,7,4,8,9,5,11,10,6,12,0.94,12,0.23,29,33,0,1,0
U08697,Hollywood,236,2023-07,paid,111,0,13,20,80,18,28,113,26,40,160,0.67,5,0.29,67,39,0,1,0
U08698,Family,446,2025-06,paid,125,0,3,12,36,4,16,48,5,20,62,0.82,14,0.49,22,42,0,1,1
U08699,Family,336,2025-06,organic,0,0,8,16,32,10,20,40,16,32,65,0.44,6,0.81,21,11,0,1,0
U08700,Family,181,2023-09,paid,149,0,14,13,26,21,19,39,20,19,38,0.81,7,0.44,65,25,0,1,0
U08701,Family,221,2024-12,paid,118,0,13,14,56,16,17,71,22,24,96,0.81,8,0.7,55,11,0,1,0
U08702,Hollywood,258,2025-04,organic,0,0,9,26,78,11,33,99,18,53,160,0.72,7,0.87,30,19,0,1,0
U08703,Family,117,2025-04,paid,83,0,20,13,39,24,16,48,39,25,76,0.27,10,0.68,55,25,0,1,0
U08704,Hollywood,144,2023-05,paid,126,0,3,4,8,3,4,9,6,8,16,0.83,0,0.44,40,19,0,1,0
U08705,Hollywood,48,2024-08,organic,0,0,7,3,9,9,4,12,11,4,14,0.62,11,0.36,43,1,0,1,0
U08706,Family,87,2023-02,organic,0,0,4,2,8,5,2,11,6,3,12,0.58,5,0.25,56,33,0,1,0
U08707,Family,247,2024-08,paid,78,0,16,8,24,20,10,30,27,13,41,0.81,9,0.51,43,19,0,1,0
U08708,Family,269,2024-04,organic,0,0,9,20,80,10,24,96,12,28,113,0.44,13,0.8,54,0,0,1,0
U08709,Hollywood,321,2024-12,organic,0,0,3,12,24,4,16,32,5,20,41,0.71,14,0.36,51,3,0,1,0
U08710,Family,161,2023-07,organic,0,0,17,21,42,21,27,54,31,38,76,0.71,12,0.37,58,12,0,1,0
U08711,Hollywood,11,2024-02,organic,0,1,9,20,80,13,30,120,13,29,118,0.4,7,0.33,37,0,1,0,0
U08712,Family,307,2024-11,paid,143,0,9,19,76,13,27,110,18,39,157,0.93,2,0.87,68,36,0,1,0
U08713,Family,288,2023-10,paid,74,0,16,16,32,21,21,43,34,34,68,0.52,3,0.79,61,37,0,1,0
U08714,Family,31,2023-01,paid,139,0,5,18,72,6,22,88,8,29,116,0.94,3,0.77,43,7,0,1,0
U08715,Hollywood,499,2024-05,paid,89,0,8,25,75,12,38,115,11,36,108,0.77,6,0.85,32,18,0,1,0
U08716,Hollywood,49,2023-01,organic,0,0,7,6,18,10,8,26,13,11,33,0.3,0,0.71,21,1,0,1,0
U08717,Hollywood,154,2025-05,paid,94,0,8,10,40,12,15,62,16,20,82,0.54,14,0.4,58,9,0,1,0
U08718,Hollywood,111,2023-01,paid,125,0,8,12,36,11,16,49,13,20,61,0.94,9,0.6,62,19,0,1,0
U08719,Family,484,2024-03,organic,0,0,7,9,18,9,12,24,13,17,35,0.33,4,0.53,34,11,0,1,0
U08720,Family,304,2025-08,paid,77,0,6,20,40,9,30,61,12,40,80,0.91,8,0.28,69,22,0,1,0
U08721,Family,272,2024-12,paid,118,0,7,23,46,10,33,66,14,46,93,0.33,1,0.53,53,39,0,1,1
U08722,Family,303,2023-10,paid,90,0,14,31,124,19,43,173,26,57,231,0.55,5,0.44,68,14,0,1,0
U08723,Family,342,2023-11,organic,0,0,3,4,8,3,4,9,5,7,15,0.22,10,0.77,44,1,0,1,0
U08724,Family,191,2023-01,paid,99,0,16,14,28,24,21,42,33,29,58,0.81,10,0.62,45,6,0,1,0
U08725,Family,74,2023-10,organic,0,0,6,4,8,8,5,11,9,6,12,0.61,13,0.83,58,22,0,1,0
U08726,Hollywood,109,2024-07,paid,70,0,3,7,21,4,10,32,5,13,39,0.65,13,0.54,21,12,0,1,0
U08727,Family,187,2024-04,organic,0,0,9,9,27,14,14,42,19,19,59,0.3,8,0.62,38,4,0,1,0
U08728,Hollywood,397,2024-06,paid,119,0,7,23,69,8,29,87,10,35,105,0.9,7,0.76,49,43,0,1,0
U08729,Hollywood,354,2024-11,paid,104,0,6,9,27,8,13,40,9,14,42,0.22,4,0.73,49,27,0,1,1
U08730,Family,33,2025-09,organic,0,0,10,15,30,13,20,41,17,26,52,0.78,4,0.49,62,30,0,1,0
U08731,Family,480,2023-05,paid,71,0,16,26,104,24,39,157,31,50,203,0.36,1,0.47,37,35,0,1,0
U08732,Family,181,2025-04,paid,119,0,3,6,24,4,8,32,6,12,51,0.61,4,0.49,62,4,0,1,0
U08733,Hollywood,496,2025-12,paid,130,0,3,5,10,4,7,14,4,8,16,0.46,12,0.49,23,10,0,1,0
U08734,Hollywood,450,2025-03,paid,129,0,2,9,27,2,13,39,3,15,46,0.93,10,0.36,52,31,0,1,0
U08735,Family,426,2025-09,organic,0,0,12,13,52,17,18,74,25,27,109,0.35,5,0.73,20,29,0,1,0
U08736,Family,306,2025-08,paid,118,0,7,12,24,8,15,30,14,25,51,0.31,7,0.2,52,37,0,1,1
U08737,Family,324,2024-12,organic,0,0,5,15,30,7,21,43,9,27,54,0.84,12,0.62,45,36,0,1,0
U08738,Family,183,2025-09,organic,0,0,7,12,24,8,14,29,12,21,43,0.69,4,0.22,65,22,0,1,0
U08739,Family,453,2023-11,organic,0,0,6,22,88,7,27,108,10,37,149,0.59,8,0.39,29,37,0,1,1
U08740,Family,181,2024-05,paid,101,0,16,25,75,20,31,94,33,52,156,0.32,10,0.82,64,12,0,1,0
U08741,Hollywood,478,2025-09,organic,0,0,5,3,12,6,3,15,7,4,18,0.27,4,0.32,68,20,0,1,0
U08742,Family,382,2023-09,paid,109,0,4,3,9,5,3,11,6,4,14,0.36,9,0.47,21,11,0,1,0
U08743,Family,164,2024-07,paid,125,0,13,9,36,17,12,48,21,14,58,0.31,1,0.72,63,43,0,1,1
U08744,Family,146,2023-10,organic,0,0,4,18,54,5,26,78,6,30,92,0.48,6,0.51,30,22,0,1,0
U08745,Hollywood,21,2025-11,paid,139,1,10,7,28,12,8,35,18,12,51,0.3,8,0.78,69,2,1,0,0
U08746,Hollywood,280,2023-10,paid,101,0,12,16,32,19,25,50,18,24,48,0.53,2,0.76,26,1,0,1,0
U08747,Hollywood,87,2025-12,organic,0,0,5,14,28,7,20,40,7,20,41,0.53,1,0.66,24,28,0,1,0
U08748,Hollywood,55,2024-02,paid,94,0,10,16,32,15,24,49,18,30,60,0.48,6,0.83,57,21,0,1,0
U08749,Family,489,2024-08,paid,124,0,8,15,45,11,21,63,11,21,65,0.3,12,0.27,65,42,0,1,1
U08750,Hollywood,225,2024-04,paid,102,0,1,3,6,1,4,9,1,5,10,0.88,1,0.87,58,37,0,1,0
U08751,Hollywood,48,2025-12,paid,80,0,3,7,21,4,10,30,5,12,37,0.56,12,0.28,38,32,0,1,0
U08752,Family,115,2023-02,paid,149,0,9,10,40,10,12,48,15,16,67,0.86,12,0.71,23,30,0,1,0
U08753,Hollywood,303,2025-02,organic,0,0,3,8,16,3,10,20,5,14,28,0.7,0,0.32,57,44,0,1,1
U08754,Hollywood,228,2024-01,paid,125,0,15,16,48,21,23,70,29,31,93,0.94,8,0.43,33,1,0,1,0
U08755,Hollywood,243,2025-11,organic,0,0,8,16,48,9,19,58,14,29,88,0.69,7,0.82,29,17,0,1,0
U08756,Hollywood,258,2024-12,paid,104,0,5,4,12,7,6,18,10,8,25,0.84,2,0.78,67,17,0,1,0
U08757,Family,391,2025-11,organic,0,0,4,8,16,6,12,25,8,17,35,0.61,5,0.6,53,36,0,1,1
U08758,Family,494,2023-03,paid,112,0,3,4,8,4,6,12,6,8,17,0.54,3,0.45,34,16,0,1,0
U08759,Hollywood,181,2024-10,paid,123,0,11,8,24,15,11,33,20,14,44,0.46,14,0.22,37,35,0,1,0
U08760,Hollywood,223,2024-02,paid,132,0,8,12,36,10,15,46,16,24,72,0.36,3,0.34,48,17,0,1,0
U08761,Hollywood,167,2024-12,paid,73,0,13,11,33,16,13,41,23,19,59,0.86,2,0.21,69,13,0,1,0
U08762,Family,467,2024-05,organic,0,0,3,9,18,4,13,26,6,18,37,0.38,7,0.63,27,18,0,1,0
U08763,Family,308,2025-07,paid,101,0,5,9,36,7,12,50,8,16,64,0.42,12,0.83,47,33,0,1,1
U08764,Hollywood,435,2025-08,paid,113,0,15,29,58,21,41,82,27,53,106,0.63,4,0.55,62,34,0,1,0
U08765,Family,208,2024-08,organic,0,0,5,13,52,7,18,75,9,24,99,0.66,13,0.3,49,15,0,1,0
U08766,Hollywood,425,2024-06,organic,0,0,12,11,22,17,15,31,21,20,40,0.32,14,0.56,34,37,0,1,1
U08767,Family,115,2023-06,organic,0,0,4,16,48,5,22,68,7,28,86,0.72,10,0.58,48,6,0,1,0
U08768,Hollywood,496,2023-03,paid,139,0,7,6,12,10,9,18,11,9,19,0.44,3,0.7,54,1,0,1,0
U08769,Family,8,2025-09,organic,0,1,12,8,24,16,11,33,21,14,43,0.85,10,0.58,34,18,1,0,0
U08770,Family,94,2024-11,paid,94,0,14,7,28,19,9,38,20,10,41,0.39,8,0.67,60,29,0,1,0
U08771,Family,110,2025-10,organic,0,0,10,11,22,15,17,34,15,16,33,0.68,5,0.84,67,10,0,1,0
U08772,Family,333,2025-06,paid,119,0,17,22,66,25,33,99,32,41,124,0.26,14,0.64,53,41,0,1,1
U08773,Hollywood,12,2023-05,organic,0,1,7,7,21,9,9,29,10,10,32,0.75,10,0.56,42,9,1,0,0
U08774,Hollywood,30,2025-08,paid,102,0,2,6,18,2,8,26,3,10,31,0.21,13,0.51,62,35,0,0,1
U08775,Hollywood,228,2025-11,organic,0,0,5,16,64,6,20,83,7,23,94,0.53,8,0.82,50,9,0,1,0
U08776,Family,416,2024-12,paid,114,0,3,7,21,4,10,30,5,11,35,0.25,6,0.76,27,23,0,1,1
U08777,Family,213,2025-01,organic,0,0,12,19,38,18,30,60,19,30,61,0.71,11,0.23,53,22,0,1,0
U08778,Family,346,2024-01,organic,0,0,4,5,10,6,7,15,8,10,21,0.52,10,0.62,25,0,0,1,0
U08779,Family,454,2024-10,organic,0,0,5,6,12,7,9,19,7,8,16,0.26,6,0.39,58,6,0,1,0
U08780,Hollywood,151,2025-08,organic,0,0,11,25,50,14,33,67,23,52,105,0.7,2,0.66,64,23,0,1,0
U08781,Hollywood,30,2025-05,organic,0,0,4,5,10,5,7,14,6,8,16,0.4,14,0.32,68,40,0,0,1
U08782,Family,96,2023-03,paid,74,0,5,4,12,7,6,18,7,5,17,0.39,5,0.67,42,11,0,1,0
U08783,Family,384,2024-09,paid,106,0,7,12,24,9,16,33,14,24,48,0.29,9,0.72,42,9,0,1,0
U08784,Family,106,2023-04,organic,0,0,15,19,38,23,30,60,26,33,67,0.75,12,0.43,55,42,0,1,0
U08785,Family,62,2023-06,paid,120,0,7,14,42,9,19,59,12,24,74,0.43,10,0.79,41,2,0,1,0
U08786,Family,398,2023-02,paid,148,0,7,20,80,8,25,101,11,34,136,0.67,14,0.51,64,31,0,1,0
U08787,Hollywood,39,2025-09,organic,0,0,20,13,26,31,20,41,33,21,43,0.72,8,0.32,66,14,0,1,0
U08788,Family,443,2025-02,paid,72,0,4,12,36,6,18,56,5,17,53,0.66,5,0.39,35,21,0,1,0
U08789,Hollywood,436,2025-05,paid,98,0,7,13,52,8,16,65,15,28,112,0.46,9,0.3,26,5,0,1,0
U08790,Hollywood,297,2023-04,paid,106,0,7,14,28,9,18,36,12,25,50,0.6,3,0.44,59,34,0,1,0
U08791,Hollywood,192,2023-10,organic,0,0,12,11,33,17,16,48,24,22,68,0.91,9,0.34,29,15,0,1,0
U08792,Family,87,2025-05,paid,117,0,2,4,12,2,5,15,3,7,21,0.94,13,0.6,26,39,0,1,0
U08793,Family,237,2024-02,paid,123,0,4,11,44,6,17,68,5,15,61,0.77,6,0.69,27,11,0,1,0
U08794,Hollywood,171,2024-12,paid,126,0,10,11,22,14,16,32,16,18,36,0.42,2,0.82,23,4,0,1,0
U08795,Hollywood,65,2023-08,paid,132,0,17,20,80,26,31,125,35,41,165,0.41,1,0.5,55,29,0,1,0
U08796,Family,415,2025-10,organic,0,0,10,25,50,12,30,61,20,50,101,0.67,10,0.35,39,43,0,1,1
U08797,Family,163,2023-09,organic,0,0,2,8,24,3,12,37,4,16,49,0.49,9,0.42,59,17,0,1,0
U08798,Hollywood,280,2025-11,paid,142,0,4,5,10,5,6,13,8,10,20,0.76,2,0.68,43,36,0,1,0
U08799,Family,61,2023-02,paid,105,0,17,10,40,24,14,57,32,18,75,0.56,3,0.5,64,37,0,1,0
U08800,Family,360,2023-01,organic,0,0,5,15,30,7,21,43,7,21,42,0.61,5,0.44,26,16,0,1,0
U08801,Hollywood,485,2025-11,paid,79,0,3,9,18,4,12,24,5,16,33,0.31,4,0.56,42,22,0,1,0
U08802,Hollywood,417,2023-04,organic,0,0,20,24,48,27,32,64,34,41,82,0.62,14,0.44,34,16,0,1,0
